NOME;ENDEREÇO;LONGITUDE;LATITUDE;STATUS DO NEGÓCIO;AVALIAÇÕES;TOTAL DE AVALIAÇÕES
Drogasmil;Av. Pastor Martin Luther King Júnior, 10195 - Coelho Neto, Rio de Janeiro - RJ, 21530-015, Brasil;-43.3442454;-22.8317546;OPERATIONAL;1.8;5
Drogasmil;Estr. do Mendanha, 356 - Campo Grande, Rio de Janeiro - RJ, 23087-284, Brasil;-43.5578114;-22.8862992;OPERATIONAL;3.7;7
Drogasmil;R. dos Romeiros, 186 - Penha, Rio de Janeiro - RJ, 21070-090, Brasil;-43.2781288;-22.8417031;OPERATIONAL;4;1
Drogasmil;Av. Nossa Sra. de Copacabana, 852 - Copacabana, Rio de Janeiro - RJ, 22060-000, Brasil;-43.1891927;-22.9740453;OPERATIONAL;3.4;21
Drogasmil;Estr. do Portela, 222 - Lojas 141 / 142 / 143 - Madureira, Rio de Janeiro - RJ, 21351-050, Brasil;-43.3407449;-22.8702345;OPERATIONAL;2.3;10
Drogasmil;R. Dias da Cruz, 188 - Méier, Rio de Janeiro - RJ, 20720-012, Brasil;-43.2826667;-22.9029883;OPERATIONAL;2.1;17
Drogasmil;Av. Vicente de Carvalho, 909 - Vila da Penha, Rio de Janeiro - RJ, 21210-000, Brasil;-43.3106482;-22.8506891;OPERATIONAL;4;15
Drogasmil;R. Silva Rabêlo, 10 - Méier, Rio de Janeiro - RJ, 20735-080, Brasil;-43.2792465;-22.9016216;OPERATIONAL;-;-
Drogasmil;Rua Lauro Müller, 116 - Botafogo, Rio de Janeiro - RJ, 22290-160, Brasil;-43.17718869999999;-22.95720799999999;OPERATIONAL;2.5;2
Drogasmil;Rod. Niterói - Manilha, 100 - Boa Vista, São Gonçalo - RJ, 24445-010, Brasil;-43.0702389;-22.8134501;CLOSED_PERMANENTLY;-;-
Drogasmil;Av. Nilo Peçanha, 78 - Centro, Duque de Caxias - RJ, 25010-143, Brasil;-43.31175890000001;-22.7868066;OPERATIONAL;4.3;8
Drogasmil;Av. Brg. Lima e Silva, 2094 - Jardim Vinte e Cinco de Agosto, Duque de Caxias - RJ, 25071-182, Brasil;-43.3071111;-22.7898174;OPERATIONAL;3.5;8
Drogasmil;Rod. Washington Luíz, 2895 - 206m - Parque Duque, Duque de Caxias - RJ, 25085-008, Brasil;-43.2868283;-22.7859755;OPERATIONAL;3.8;10
Drogasmil;Av. Abílio Augusto Távora, 1111 - Loja 4058 - Luz, Nova Iguaçu - RJ, 26255-620, Brasil;-43.4654652;-22.763577;OPERATIONAL;3.2;6
Drogasmil;Av. Mal. Floriano Peixoto, 2024 - Centro, Nova Iguaçu - RJ, 26210-000, Brasil;-43.450474;-22.7601319;OPERATIONAL;4.5;4
Drogasmil;Av. Dr. Mario Guimarães, 347 - Centro, Nova Iguaçu - RJ, 26255-230, Brasil;-43.4556459;-22.7598643;OPERATIONAL;2.3;3
Drogasmil;Rua Quinze de Novembro, 8 - Centro, Niterói - RJ, 24020-125, Brasil;-43.12388;-22.8967925;CLOSED_PERMANENTLY;4.1;14
Drogasmil;Av. Joaquim da Costa Lima, 15200 - Wona, Belford Roxo - RJ, 26175-007, Brasil;-43.32643439999999;-22.7150775;OPERATIONAL;3.5;4
Drogasmil;Av. das Américas, 13.850 - Lojas 104 a 106 - Prezunic - São Fidélis, Recreio - RJ, 22770-701, Brasil;-41.85;-21.783333;OPERATIONAL;-;-
Drogasmil;R. Maria Soares Sendas, 335 - Parque Barreto, São João de Meriti - RJ, 25575-825, Brasil;-43.354073;-22.7973755;OPERATIONAL;3;4
Drogasmil;Av. Automóvel Clube, 2435 - Vilar dos Teles, São João de Meriti - RJ, 25561-170, Brasil;-43.3613698;-22.7759764;OPERATIONAL;3.8;5
Drogasmil;Praia de Botafogo, 400 - Loja 101 - Botafogo, Rio de Janeiro - RJ, 22250-910, Brasil;-43.1828027;-22.9475754;OPERATIONAL;2.6;13
Drogasmil;Av. Maestro Paulo e Silva, 400 - Loja 118/119/120 - Jardim Carioca, Rio de Janeiro - RJ, 21920-445, Brasil;-43.20170830000001;-22.8022867;OPERATIONAL;4.3;4
Drogasmil;Av. Ataulfo de Paiva, 1060 - Leblon, Rio de Janeiro - RJ, 22440-035, Brasil;-43.22604169999999;-22.9849748;OPERATIONAL;3;9
Drogasmil;Av. Brasil, 41432 - Campo Grande, Rio de Janeiro - RJ, 23078-001, Brasil;-43.5492149;-22.8593188;OPERATIONAL;-;-
Drogasmil;R. Nelson Mandela, 100 - Loja 129 a 131 - Botafogo, Rio de Janeiro - RJ, 22260-005, Brasil;-43.1849934;-22.9497326;OPERATIONAL;4.1;18
Drogasmil;Av. Pastor Martin Luther King Júnior, 126 - Loja 97 - Del Castilho, Rio de Janeiro - RJ, 20760-005, Brasil;-43.3440059;-22.8318859;OPERATIONAL;4;2
Drogasmil;R. Cel. Agostinho, 106 - Campo Grande, Rio de Janeiro - RJ, 23050-360, Brasil;-43.559831;-22.90481990000001;OPERATIONAL;-;-
Drogasmil;Avenida das Américas, 7 Loteamento 17.906 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701, Brasil;-43.4755923;-23.0171577;OPERATIONAL;4.5;12
Drogasmil;Av. das Américas, 4666 - 209A - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102, Brasil;-43.35812679999999;-22.9976583;OPERATIONAL;4.8;4
Drogasmil;Estr. do Monteiro, 1200 - Campo Grande, Rio de Janeiro - RJ, 23045-830, Brasil;-43.575966;-22.9265608;OPERATIONAL;3.7;11
Drogasmil;Av. Pastor Martin Luther King Júnior, 126 - Del Castilho, Rio de Janeiro - RJ, 20765-000, Brasil;-43.27214319999999;-22.8781223;OPERATIONAL;2.8;6
Drogasmil;Avenida Projetada, 345 1 - Loja 3 - Engenho de Dentro, Rio de Janeiro - RJ, 20730-140, Brasil;-43.28455140000001;-22.8840941;OPERATIONAL;3;2
Drogasmil;Avenida Alfredo Balthazar da Silveira, 432 Lojas A, B e C - Av. Alfredo Balthazar da Silveira, 432 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-710, Brasil;-43.4464434;-23.0139748;OPERATIONAL;4.1;16
Drogasmil;Av. das Américas, 3501 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-003, Brasil;-43.33819689999999;-23.0011136;OPERATIONAL;3.3;10
Drogasmil;Av. das Américas, 500 - Lojas 104/105 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-904, Brasil;-43.3170992;-23.0042789;OPERATIONAL;3;14
Drogasmil;R. Marquês de São Vicente, 75 - Gávea, Rio de Janeiro - RJ, 22451-041, Brasil;-43.2288805;-22.9764301;OPERATIONAL;4.5;2
Drogasmil;Av. Irmãos Guinle, 989 - Jardim Queimados, Queimados - RJ, 26311-110, Brasil;-43.57183850000001;-22.7063096;OPERATIONAL;2.3;3
Drogasmil;1 - Av. Embaixador Abelardo Bueno, 1300 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040, Brasil;-43.3725111;-22.9709549;OPERATIONAL;3.5;6
Drogasmil;Av. Dom Hélder Câmara, 5332 - Cachambi, Rio de Janeiro - RJ, 20771-001, Brasil;-43.282823;-22.8866764;OPERATIONAL;-;-
Drogasmil;Av. Lúcio Costa, 5130 - Loja 03 - Barra da Tijuca, Rio de Janeiro - RJ, 22630-012, Brasil;-43.3502184;-23.0096789;OPERATIONAL;4.3;8
Drogasmil;R. Visc. de Pirajá, 273 A - Ipanema, Rio de Janeiro - RJ, 22410-001, Brasil;-43.20357649999999;-22.98445959999999;OPERATIONAL;2.7;6
Drogasmil;R. Barão de São Francisco, 236 - Loja 1001 - Andaraí, Rio de Janeiro - RJ, 20560-032, Brasil;-43.2504681;-22.9196584;OPERATIONAL;2.7;19
Drogasmil;R. Visc. de Pirajá, 514 - Ipanema, Rio de Janeiro - RJ, 22410-002, Brasil;-43.21035449999999;-22.9837819;OPERATIONAL;3.6;5
Drogasmil;R. Visc. de Pirajá, 72 - Ipanema, Rio de Janeiro - RJ, 22410-001, Brasil;-43.1972885;-22.9844305;OPERATIONAL;-;-
Drogasmil;Av. Pastor Martin Luther King Júnior, 126 - Loja 98 - Del Castilho, Rio de Janeiro - RJ, 20760-005, Brasil;-43.27146559999999;-22.8778286;OPERATIONAL;2.7;3
Drogasmil;Av. Nelson Cardoso, 1141 - Taquara, Rio de Janeiro - RJ, 22730-001, Brasil;-43.370755;-22.92187059999999;OPERATIONAL;2.4;9
Drogasmil;Av. Nossa Sra. de Copacabana, 1350 - Copacabana, Rio de Janeiro - RJ, 22070-012, Brasil;-43.1906052;-22.9847227;OPERATIONAL;2.8;8
Drogasmil;R. Dezenove de Fevereiro, 45 - Botafogo, Rio de Janeiro - RJ, 22280-030, Brasil;-43.186819;-22.9521269;OPERATIONAL;-;-
Drogasmil;Estr. do Mendanha, 555 - Loja 208 - Campo Grande, Rio de Janeiro - RJ, 23097-003, Brasil;-43.5577118;-22.8845946;OPERATIONAL;4;5
Drogasmil;R. Comendador Soares, 115 - Centro, Nova Iguaçu - RJ, 26255-350, Brasil;-43.45558519999999;-22.7598204;OPERATIONAL;-;-
Drogasmil;Av. Geremário Dantas, 08 - Freguesia de Jacarepaguá, Rio de Janeiro - RJ, 22760-401, Brasil;-43.36174030000001;-22.9167223;OPERATIONAL;-;-
Drogasmil;Av. Ataulfo de Paiva, 822 - Leblon, Rio de Janeiro - RJ, 22440-035, Brasil;-43.22387519999999;-22.9843692;OPERATIONAL;-;-
Drogaria Rosário;SHIN QI 10 - Lago Norte, Brasília - DF, 70297-400, Brasil;-47.8501052;-15.7445891;OPERATIONAL;4;1
Drogaria Rosário;Avenida Shcs 114, Loja 09 - Asa Sul, Brasília - DF, 70377-530, Brasil;-47.9191538;-15.8269024;OPERATIONAL;3.7;7
Drogaria Rosário;Avenida SEP / SUL EQ 714/914, Salas 59 E - Brasília, DF, 70390-145, Brasil;-47.93067129999999;-15.8264044;OPERATIONAL;5;1
Drogaria Rosário;Avenida Presidente Vargas - Rio Verde, GO, 75907, Brasil;-50.9465252;-17.8094505;OPERATIONAL;-;-
Drogaria Rosário;Av. Pres. Vargas, 370 - Centro, Rio Verde - GO, 75901-040, Brasil;-50.93154089999999;-17.7951132;CLOSED_PERMANENTLY;2.7;3
Drogaria Rosário;Avenida Marginal Quadra Zero - Parque da Barragem, Águas Lindas de Goiás - GO, 72915-705, Brasil;-48.2820496;-15.7621954;OPERATIONAL;-;-
Drogaria Rosário;Avenida ST - Gama, Brasília - DF, 72425-060, Brasil;-48.0790813;-16.0084001;OPERATIONAL;-;-
Drogaria Rosário;Av. Alagado Cl 115, 214 - Santa Maria, Brasília - DF, 72544-406, Brasil;-48.00063050000001;-16.0067494;OPERATIONAL;3.6;18
Drogaria Rosário;Q 103, 93 - Recanto das Emas, Brasília - DF, 72600-300, Brasil;-48.0654266;-15.9035702;OPERATIONAL;3.5;21
Drogaria Rosário;Av. César Lattes, 1030 - Conj. Cachoeira Dourada, Goiânia - GO, 74363-400, Brasil;-49.3218194;-16.7220683;CLOSED_PERMANENTLY;3.8;4
Drogaria Rosário;Avenida T 7 Nº 318 Lote 08 Quadra R 31,0-setor Oeste - Vila Aguiar, Goiânia - GO, 74210-260, Brasil;-49.2945011;-16.6791618;CLOSED_PERMANENTLY;-;-
Drogaria Rosário;Av. Ver. José Monteiro, Quadra 11, Lote 01/10,1946 - negrão DE Lima, Goiânia - GO, 74650-300, Brasil;-49.2456128;-16.65344199999999;CLOSED_PERMANENTLY;2.4;5
Drogaria Rosário;Avenida Adelino Americo DE Azevedo,271quadra 01 Lote 03-vila Cavalcante, Porangatu - GO, 76550-000, Brasil;-49.1431578;-13.4346224;CLOSED_PERMANENTLY;5;1
Drogaria Rosário;Av. Tocantins, 70 - CENTRO, Uruaçu - GO, 76400-000, Brasil;-49.1375695;-14.5260897;CLOSED_PERMANENTLY;4;2
Drogaria Rosário;Praça da República, 96 - Centro, Itumbiara - GO, 75503-260, Brasil;-49.2144577;-18.4113;CLOSED_PERMANENTLY;2;1
Drogaria Rosário;Av. Miguel Sutil, 8402-8434 - Santa Rosa, Cuiabá - MT, 78035-000, Brasil;-56.1142038;-15.5855194;OPERATIONAL;2.8;29
Drogaria Rosário;Av. Miguel Sutil, 10630 - Barra do Pari, Cuiabá - MT, 78158-720, Brasil;-56.1260631;-15.6000781;OPERATIONAL;-;-
Drogaria Rosário;SHCS CLS 102 BL C - Asa Sul, Brasília - DF, 70330-535, Brasil;-47.88946809999999;-15.8020824;OPERATIONAL;3.1;21
Drogaria Rosário;SHCS CLS 209 Bloco C Loja 23,0 - Brasília, DF, 70272-530, Brasil;-47.9048284;-15.8232039;OPERATIONAL;4.1;12
Drogaria Rosário;SHCN CLN 116 BL B - Asa Norte, Brasília - DF, 70773-520, Brasil;-47.89363939999999;-15.7400553;OPERATIONAL;3.3;20
Drogaria Rosário;SHI/Norte EPPN Canteiro Central, Lote 02 Lojas 01 e 103 - Lago Norte, Brasília - DF, 71505-200, Brasil;-47.8760077;-15.7253051;OPERATIONAL;3.3;31
Drogaria Rosário;Quadra CLSW, 104 Bloco C Loja 22 - St. Sudoeste SQSW 104 - Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70670-533, Brasil;-47.9289324;-15.8033719;OPERATIONAL;3;53
Drogaria Rosário;Bl 1 - SHCS - Asa Sul, Brasília - DF, 70390-906, Brasil;-47.9293676;-15.8270802;OPERATIONAL;2.8;12
Drogaria Rosário;SHCNCL Quadra 312 Bloco E Lojas 13 e 23 - Asa Norte, Brasília - DF, 70765-550, Brasil;-47.8937199;-15.7505635;OPERATIONAL;3.3;4
Drogaria Rosário;Comércio Local Norte, 106 - loja 17 - Brasília, DF, 70734-540, Brasil;-47.8839628;-15.7709671;OPERATIONAL;3.4;24
Drogaria Rosário;Quadra A - Bloco D - Loja 29 - Via W2 Sul - Brasília, DF, 70338-400, Brasil;-47.8910032;-15.8010137;OPERATIONAL;3.6;9
Drogaria Rosário;SCS Quadra 07 Bloco A - Asa Sul, Brasília - DF, 70307-902, Brasil;-47.8923735;-15.796688;OPERATIONAL;3.3;9
Drogaria Rosário;s/n - SHCN CLN 216 - Asa Norte, Brasília - DF, 70874-510, Brasil;-47.8889141;-15.7386114;OPERATIONAL;3.9;9
Drogaria Rosário;SHC AOS 2/8 lote 5 156A - Octogonal - Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70660-090, Brasil;-47.940489;-15.803335;OPERATIONAL;1;1
Drogaria Rosário;SRPN SQNW - CLNW 10/11 Bloco F - Brasília, DF, 70297-400, Brasil;-47.912419;-15.7433296;OPERATIONAL;2.2;5
Drogaria Rosário;SHIS, Cl QI 15, Loja 24 46 - Brasilia, Brasília - DF, 71625-170, Brasil;-47.8790162;-15.8320128;OPERATIONAL;3;2
Drogaria Rosário;Sdn Cnb - Conjunto A - Via N1, T.119 - T.119 - Asa Norte, Brasília - DF, 70077-900, Brasil;-47.8833188;-15.791678;OPERATIONAL;2.7;25
Drogaria Rosário;BL A - Asa Norte, Brasília - DF, 70767-510, Brasil;-47.894281;-15.7439678;OPERATIONAL;3.3;8
Drogaria Rosário;Shis Qi 15 - SHIS Comercio Local - Lago Sul, Brasília - DF, 71635-570, Brasil;-47.876614;-15.851151;OPERATIONAL;5;2
Drogaria Rosário;SHIN QI 10 - Lago Norte, Brasília - DF, 70297-400, Brasil;-47.8501052;-15.7445891;OPERATIONAL;4;1
Drogaria Rosário;SHCN CLN 116 BL B - Asa Norte, Brasília - DF, 70773-520, Brasil;-47.89363939999999;-15.7400553;OPERATIONAL;3.3;20
Drogaria Rosário;SHCS CLS 102 BL C - Asa Sul, Brasília - DF, 70330-535, Brasil;-47.88946809999999;-15.8020824;OPERATIONAL;3.1;21
Drogaria Rosário;Quadra CLSW, 104 Bloco C Loja 22 - St. Sudoeste SQSW 104 - Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70670-533, Brasil;-47.9289324;-15.8033719;OPERATIONAL;3;53
Drogaria Rosário;SHI/Norte EPPN Canteiro Central, Lote 02 Lojas 01 e 103 - Lago Norte, Brasília - DF, 71505-200, Brasil;-47.8760077;-15.7253051;OPERATIONAL;3.3;31
Drogaria Rosário;SHIS, Cl QI 15, Loja 24 46 - Brasilia, Brasília - DF, 71625-170, Brasil;-47.8790162;-15.8320128;OPERATIONAL;3;2
Drogaria Rosário;SHCS CLS 209 Bloco C Loja 23,0 - Brasília, DF, 70272-530, Brasil;-47.9048284;-15.8232039;OPERATIONAL;4.1;12
Drogaria Rosário;Bl 1 - SHCS - Asa Sul, Brasília - DF, 70390-906, Brasil;-47.9293676;-15.8270802;OPERATIONAL;2.8;12
Drogaria Rosário;SHCNCL Quadra 312 Bloco E Lojas 13 e 23 - Asa Norte, Brasília - DF, 70765-550, Brasil;-47.8937199;-15.7505635;OPERATIONAL;3.3;4
Drogaria Rosário;SCS Quadra 07 Bloco A - Asa Sul, Brasília - DF, 70307-902, Brasil;-47.8923735;-15.796688;OPERATIONAL;3.3;9
Drogaria Rosário;Comércio Local Norte, 106 - loja 17 - Brasília, DF, 70734-540, Brasil;-47.8839628;-15.7709671;OPERATIONAL;3.4;24
Drogaria Rosário;s/n - SHCN CLN 216 - Asa Norte, Brasília - DF, 70874-510, Brasil;-47.8889141;-15.7386114;OPERATIONAL;3.9;9
Drogaria Rosário;Sdn Cnb - Conjunto A - Via N1, T.119 - T.119 - Asa Norte, Brasília - DF, 70077-900, Brasil;-47.8833188;-15.791678;OPERATIONAL;2.7;25
Drogaria Rosário;Quadra A - Bloco D - Loja 29 - Via W2 Sul - Brasília, DF, 70338-400, Brasil;-47.8910032;-15.8010137;OPERATIONAL;3.6;9
Drogaria Rosário;Shis Qi 5 Conjunto 16, 5 - Brasília, DF, 71615-530, Brasil;-47.8952667;-15.8466488;OPERATIONAL;4;4
Drogaria Rosário;SRPN SQNW - CLNW 10/11 Bloco F - Brasília, DF, 70297-400, Brasil;-47.912419;-15.7433296;OPERATIONAL;2.2;5
Drogaria Rosário;BL A - Asa Norte, Brasília - DF, 70767-510, Brasil;-47.894281;-15.7439678;OPERATIONAL;3.3;8
Drogaria Rosário;Octogonal 2/8 Lote 05 156A - Brasília, DF, 70660-080, Brasil;-47.9404096;-15.8033493;OPERATIONAL;3.2;13
Drogaria Rosário;EPDB - SHIS QL 09 Comércio Local Bloco C - Lago Sul, Brasília - DF, 71635-570, Brasil;-47.8765892;-15.8512722;OPERATIONAL;2.7;6
Drogaria Rosário;Shis Qi 15 - SHIS Comercio Local - Lago Sul, Brasília - DF, 71635-570, Brasil;-47.876614;-15.851151;OPERATIONAL;5;2
Drogaria Rosário;RUA R Sorocaba, 22 - Morada da Serra, Cuiabá - MT, 78055-105, Brasil;-56.0515523;-15.5581046;OPERATIONAL;3.5;31
Drogaria Rosário;Rua 20, Quadra 19 33 - Boa Esperança, Cuiabá - MT, 78068-380, Brasil;-56.0576626;-15.608121;OPERATIONAL;3.1;35
Drogaria Rosário;Av. Dr. Meirelles, 26 - Tijucal, Cuiabá - MT, 78088-010, Brasil;-56.022959;-15.6350996;OPERATIONAL;3.5;42
Drogaria Rosário;Av. Fernando Corrêa da Costa, 4881 - Coxipó, Cuiabá - MT, 78088-800, Brasil;-56.0522947;-15.6310404;CLOSED_TEMPORARILY;3.3;11
Drogaria Rosário;Pátio do Posto - Av. Ulisses Pompeu de Campos, 150 - Jardim Aeroporto, Várzea Grande - MT, 78110-601, Brasil;-56.1219763;-15.6399915;CLOSED_PERMANENTLY;-;-
Drogaria Rosário;Av. Ulisses Pompeu de Campos - Centro Norte, Várzea Grande - MT, 78110-601, Brasil;-56.1342375;-15.6409999;CLOSED_PERMANENTLY;2.3;3
Drogaria Rosário;Centro, Rondonópolis - MT, 78700-100, Brasil;-54.6357442;-16.468347;CLOSED_PERMANENTLY;-;-
Drogaria Rosário;Guará II QI 27 Cl Bloco A Lojas 15 e 16 - Guará, Brasília - DF, 71060-270, Brasil;-47.9779865;-15.8392752;OPERATIONAL;3.2;38
Drogaria Rosário;3 - St. C Norte CNC 1 - Taguatinga, Brasília - DF, 72115-515, Brasil;-48.0652043;-15.822557;OPERATIONAL;2.6;32
Drogaria Rosário;Guará I QE 11 Lojas 13/15 - Guará, Brasília - DF, 71020-115, Brasil;-47.98100169999999;-15.8209319;OPERATIONAL;3.1;21
Drogaria Rosário;Av. Goiás, 1820 - St. Uniao I, Gurupi - TO, 77405-170, Brasil;-49.0656481;-11.7274763;OPERATIONAL;3.8;9
Drogaria Rosário;Avenida CNM 02 , Bloco A , Lote 10,0-ceilandia Centro - Ceilândia, Brasília - DF, 72210-500, Brasil;-48.1114773;-15.8208314;OPERATIONAL;1.9;7
Drogaria Rosário;35 - St. Norte Q 4 - Brazlândia, Brasília - DF, Brasil;-48.193738;-15.6815415;OPERATIONAL;4.6;14
Drogaria Rosário;Av. Juscelino Kubitschek, 228 - Rosário, Areado - MG, 37140-000, Brasil;-46.13540829999999;-21.36168709999999;OPERATIONAL;4.2;5
Drogaria Rosário;Cond. San Diego - SHJB, s/n - Loja A - Jardim Botânico, Brasília - DF, 71690-972, Brasil;-47.81507089999999;-15.8512877;OPERATIONAL;2.7;30
Drogaria Rosário;QN 314 conjunto 02,lote 03-loja 01,sala 101-1 andar - Samambaia Sul, Brasília - DF, 72310-300, Brasil;-48.0678012;-15.8724682;OPERATIONAL;3.4;20
Drogaria Rosário;R. 210 - Taguatinga, Brasília - DF, 71950-904, Brasil;-48.0445;-15.841802;OPERATIONAL;3.5;10
Drogaria Rosário;Av. Central - Núcleo Bandeirante, Brasília - DF, 71720-350, Brasil;-47.9657224;-15.8685866;OPERATIONAL;4;20
Drogaria Rosário;Av. Comercial, 2181 - Centro, Brasília - DF, 71691-085, Brasil;-47.7729947;-15.9051001;OPERATIONAL;3;26
Drogaria Rosário;SMDB QI 23 CL 19 - Lago Sul, Brasília - DF, 71680-115, Brasil;-47.8324861;-15.857101;OPERATIONAL;2.6;16
DROGARIA TAMOIO;R. Cel. Moreira César, 03 - Ze Garoto, São Gonçalo - RJ, 24440-400, Brasil;-43.0555889;-22.8282953;OPERATIONAL;3.4;72
DROGARIA TAMOIO;R. Dr. Nilo Peçanha, 14 - Centro, São Gonçalo - RJ, 24445-360, Brasil;-43.0453758;-22.82335699999999;OPERATIONAL;2.4;11
DROGARIA TAMOIO;Av. Pres. Kennedy, 425 - SUC 101 - Centro, São Gonçalo - RJ, 24440-490, Brasil;-43.0474193;-22.8233263;OPERATIONAL;3;15
DROGARIA TAMOIO;R. Dr. Getúlio Vargas, 2019 - Santa Catarina, São Gonçalo - RJ, 24416-006, Brasil;-43.0657561;-22.8381998;OPERATIONAL;3.6;9
DROGARIA TAMOIO;R. Dr. Alfredo Backer, 579 - 01 a 03 - Alcantara, São Gonçalo - RJ, 24452-001, Brasil;-43.0059188;-22.8190808;OPERATIONAL;2.7;29
DROGARIA TAMOIO;Av. Humberto de Alencar Castelo Branco, 3382 - Rocha, São Gonçalo - RJ, 24474-260, Brasil;-43.04185940000001;-22.83321;OPERATIONAL;2.5;24
